Season,Episode,Shot,duration,Time,Ross,Chandler,Joey,Rachel,Monica,Phoebe,Central Perk,Monica's Apartment,Chandler's Apartment,object,caption,caption_prob
7,6,9,20,0:00:20,0,0,0,0,1,0,0,1,0,bottle_0.98;tv_0.51;apple_0.59;teddy bear_0.68;cup_0.87;wine glass_0.97;dining table_0.58;broccoli_0.87;chair_0.86;cake_0.40,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,9,21,0:00:21,0,0,0,1,1,1,0,1,0,vase_0.87;bowl_0.76;wine glass_0.94;dining table_0.94;chair_0.97;sink_0.42,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,10,22,0:00:22,0,0,0,1,0,1,0,1,0,vase_0.87;bowl_0.76;wine glass_0.94;dining table_0.94;chair_0.97;sink_0.42,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,10,23,0:00:23,0,0,0,1,1,1,0,1,0,bottle_0.95;vase_0.39;teddy bear_0.70;cup_0.86;wine glass_0.99;dining table_0.48;broccoli_0.77;chair_0.91;cake_0.42;orange_0.46,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,11,24,0:00:24,0,0,0,0,1,0,0,1,0,bottle_0.95;vase_0.39;teddy bear_0.70;cup_0.86;wine glass_0.99;dining table_0.48;broccoli_0.77;chair_0.91;cake_0.42;orange_0.46,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,11,25,0:00:25,0,0,0,0,1,0,0,1,0,bottle_0.95;vase_0.39;teddy bear_0.70;cup_0.86;wine glass_0.99;dining table_0.48;broccoli_0.77;chair_0.91;cake_0.42;orange_0.46,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,11,26,0:00:26,0,0,0,0,1,0,0,1,0,bottle_0.95;vase_0.39;teddy bear_0.70;cup_0.86;wine glass_0.99;dining table_0.48;broccoli_0.77;chair_0.91;cake_0.42;orange_0.46,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,11,27,0:00:27,0,0,0,0,1,0,0,1,0,bottle_0.95;vase_0.39;teddy bear_0.70;cup_0.86;wine glass_0.99;dining table_0.48;broccoli_0.77;chair_0.91;cake_0.42;orange_0.46,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,11,28,0:00:28,0,0,0,0,1,0,0,1,0,bottle_0.95;vase_0.39;teddy bear_0.70;cup_0.86;wine glass_0.99;dining table_0.48;broccoli_0.77;chair_0.91;cake_0.42;orange_0.46,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,11,29,0:00:29,0,0,0,0,1,0,0,1,0,bottle_0.95;vase_0.39;teddy bear_0.70;cup_0.86;wine glass_0.99;dining table_0.48;broccoli_0.77;chair_0.91;cake_0.42;orange_0.46,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,11,30,0:00:30,0,0,0,0,1,0,0,1,0,bottle_0.95;vase_0.39;teddy bear_0.70;cup_0.86;wine glass_0.99;dining table_0.48;broccoli_0.77;chair_0.91;cake_0.42;orange_0.46,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,11,31,0:00:31,0,0,0,0,1,1,0,1,0,cup_0.69;dining table_0.38;wine glass_0.99;chair_0.94;cell phone_0.83;orange_0.47,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,12,32,0:00:32,0,0,0,0,0,1,0,1,0,cup_0.69;dining table_0.38;wine glass_0.99;chair_0.94;cell phone_0.83;orange_0.47,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,12,33,0:00:33,0,0,0,1,0,1,0,1,0,vase_0.43;donut_0.50;dining table_0.73;wine glass_0.97;potted plant_0.60;chair_0.54;cake_0.78,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,13,34,0:00:34,0,0,0,1,0,0,0,1,0,vase_0.43;donut_0.50;dining table_0.73;wine glass_0.97;potted plant_0.60;chair_0.54;cake_0.78,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,13,35,0:00:35,0,0,0,1,0,0,0,1,0,vase_0.43;donut_0.50;dining table_0.73;wine glass_0.97;potted plant_0.60;chair_0.54;cake_0.78,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,13,36,0:00:36,0,0,0,1,0,1,0,1,0,vase_0.74;cup_0.81;couch_0.43;dining table_0.42;wine glass_0.99;chair_0.78,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,14,37,0:00:37,0,0,0,1,0,1,0,1,0,tv_0.84;sandwich_0.44;donut_0.50;dining table_0.50;wine glass_0.97;chair_0.36;cake_0.78,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,15,38,0:00:38,0,0,0,1,0,0,0,1,0,tv_0.84;sandwich_0.44;donut_0.50;dining table_0.50;wine glass_0.97;chair_0.36;cake_0.78,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,15,39,0:00:39,0,0,0,1,1,0,0,1,0,bottle_0.95;tv_0.46;teddy bear_0.58;bowl_0.39;apple_0.45;cup_0.92;donut_0.49;wine glass_0.99;dining table_0.50;broccoli_0.89;chair_0.92;cake_0.60,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,16,40,0:00:40,0,0,0,0,1,0,0,1,0,bottle_0.95;tv_0.46;teddy bear_0.58;bowl_0.39;apple_0.45;cup_0.92;donut_0.49;wine glass_0.99;dining table_0.50;broccoli_0.89;chair_0.92;cake_0.60,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,16,41,0:00:41,0,0,0,0,1,0,0,1,0,bottle_0.95;tv_0.46;teddy bear_0.58;bowl_0.39;apple_0.45;cup_0.92;donut_0.49;wine glass_0.99;dining table_0.50;broccoli_0.89;chair_0.92;cake_0.60,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,16,42,0:00:42,0,0,0,0,1,0,0,1,0,bottle_0.95;tv_0.46;teddy bear_0.58;bowl_0.39;apple_0.45;cup_0.92;donut_0.49;wine glass_0.99;dining table_0.50;broccoli_0.89;chair_0.92;cake_0.60,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,16,43,0:00:43,0,0,0,0,1,0,0,1,0,bottle_0.95;tv_0.46;teddy bear_0.58;bowl_0.39;apple_0.45;cup_0.92;donut_0.49;wine glass_0.99;dining table_0.50;broccoli_0.89;chair_0.92;cake_0.60,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,16,44,0:00:44,0,0,0,0,1,0,0,1,0,bottle_0.95;tv_0.46;teddy bear_0.58;bowl_0.39;apple_0.45;cup_0.92;donut_0.49;wine glass_0.99;dining table_0.50;broccoli_0.89;chair_0.92;cake_0.60,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,16,45,0:00:45,0,0,0,0,1,0,0,1,0,tv_0.74;donut_0.50;dining table_0.63;wine glass_0.98;chair_0.73;cake_0.70,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,17,46,0:00:46,0,0,0,1,0,0,0,1,0,tv_0.74;donut_0.50;dining table_0.63;wine glass_0.98;chair_0.73;cake_0.70,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,17,47,0:00:47,0,0,0,1,0,0,0,1,0,tv_0.74;donut_0.50;dining table_0.63;wine glass_0.98;chair_0.73;cake_0.70,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,17,48,0:00:48,0,0,0,1,0,1,0,1,0,cup_0.95;chair_0.90;dining table_0.38;orange_0.47;wine glass_1.00,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,18,49,0:00:49,0,0,0,0,0,1,0,1,0,cup_0.95;chair_0.90;dining table_0.38;orange_0.47;wine glass_1.00,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,18,50,0:00:50,0,0,0,0,1,1,0,1,0,bottle_0.96;tv_0.72;teddy bear_0.43;apple_0.44;cup_0.88;dining table_0.64;wine glass_0.99;broccoli_0.62;chair_0.88;cake_0.42,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,19,51,0:00:51,0,0,0,0,1,0,0,1,0,bottle_0.96;tv_0.72;teddy bear_0.43;apple_0.44;cup_0.88;dining table_0.64;wine glass_0.99;broccoli_0.62;chair_0.88;cake_0.42,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,19,52,0:00:52,0,0,0,0,1,0,0,1,0,bottle_0.96;tv_0.72;teddy bear_0.43;apple_0.44;cup_0.88;dining table_0.64;wine glass_0.99;broccoli_0.62;chair_0.88;cake_0.42,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,19,53,0:00:53,0,0,0,0,1,0,0,1,0,bottle_0.96;tv_0.72;teddy bear_0.43;apple_0.44;cup_0.88;dining table_0.64;wine glass_0.99;broccoli_0.62;chair_0.88;cake_0.42,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,19,54,0:00:54,0,0,0,0,1,0,0,1,0,bottle_0.96;tv_0.72;teddy bear_0.43;apple_0.44;cup_0.88;dining table_0.64;wine glass_0.99;broccoli_0.62;chair_0.88;cake_0.42,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,19,55,0:00:55,0,0,0,1,1,1,0,1,0,vase_0.92;bowl_0.73;cup_0.72;dining table_0.95;wine glass_0.97;potted plant_0.39;chair_0.98,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,20,56,0:00:56,0,0,0,1,0,1,1,0,0,vase_0.92;bowl_0.73;cup_0.72;dining table_0.95;wine glass_0.97;potted plant_0.39;chair_0.98,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,20,57,0:00:57,0,0,0,1,0,1,1,0,0,vase_0.92;bowl_0.73;cup_0.72;dining table_0.95;wine glass_0.97;potted plant_0.39;chair_0.98,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,20,58,0:00:58,0,0,0,1,1,1,1,0,0,bottle_0.97;teddy bear_0.82;cup_0.45;wine glass_0.99;dining table_0.38;broccoli_0.71;chair_0.89,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,21,59,0:00:59,0,0,0,0,1,0,0,1,0,bottle_0.97;teddy bear_0.82;cup_0.45;wine glass_0.99;dining table_0.38;broccoli_0.71;chair_0.89,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,21,60,0:01:00,0,0,0,0,1,1,0,1,0,vase_0.58;cup_0.56;dining table_0.42;wine glass_0.99;chair_0.88;orange_0.52,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,22,61,0:01:01,0,0,0,1,0,1,0,1,0,vase_0.96;donut_0.43;dining table_0.74;bowl_0.66;wine glass_0.99;broccoli_0.40;chair_0.79;potted plant_0.69,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,23,62,0:01:02,0,0,0,1,0,0,1,0,0,vase_0.96;donut_0.43;dining table_0.74;bowl_0.66;wine glass_0.99;broccoli_0.40;chair_0.79;potted plant_0.69,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,23,63,0:01:03,0,0,0,1,0,0,1,0,0,vase_0.96;donut_0.43;dining table_0.74;bowl_0.66;wine glass_0.99;broccoli_0.40;chair_0.79;potted plant_0.69,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,23,64,0:01:04,0,0,0,1,0,0,1,0,0,vase_0.96;donut_0.43;dining table_0.74;bowl_0.66;wine glass_0.99;broccoli_0.40;chair_0.79;potted plant_0.69,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,23,65,0:01:05,0,0,0,1,0,0,1,0,0,vase_0.96;donut_0.43;dining table_0.74;bowl_0.66;wine glass_0.99;broccoli_0.40;chair_0.79;potted plant_0.69,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,23,66,0:01:06,0,0,0,1,0,0,1,0,0,vase_0.96;donut_0.43;dining table_0.74;bowl_0.66;wine glass_0.99;broccoli_0.40;chair_0.79;potted plant_0.69,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,23,67,0:01:07,0,0,0,1,0,0,1,0,0,vase_0.96;donut_0.43;dining table_0.74;bowl_0.66;wine glass_0.99;broccoli_0.40;chair_0.79;potted plant_0.69,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,23,68,0:01:08,0,0,0,1,0,1,1,0,0,cup_0.77;donut_0.40;wine glass_1.00;bowl_0.40;dining table_0.39;chair_0.95;orange_0.45,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,24,69,0:01:09,0,0,0,0,0,1,0,1,0,vase_0.89;bowl_0.65;donut_0.49;dining table_0.69;potted plant_0.57;wine glass_1.00;broccoli_0.46;chair_0.91,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,25,70,0:01:10,0,0,0,1,0,0,1,0,0,vase_0.89;bowl_0.65;donut_0.49;dining table_0.69;potted plant_0.57;wine glass_1.00;broccoli_0.46;chair_0.91,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,25,71,0:01:11,0,0,0,1,1,0,1,0,0,bottle_0.78;vase_0.61;teddy bear_0.54;cup_0.94;wine glass_0.95;broccoli_0.84;chair_0.49,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,26,72,0:01:12,0,0,0,0,1,0,0,1,0,bottle_0.78;vase_0.61;teddy bear_0.54;cup_0.94;wine glass_0.95;broccoli_0.84;chair_0.49,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,26,73,0:01:13,0,0,0,0,1,0,0,1,0,bottle_0.78;vase_0.61;teddy bear_0.54;cup_0.94;wine glass_0.95;broccoli_0.84;chair_0.49,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,26,74,0:01:14,0,0,0,1,0,0,0,1,0,vase_0.81;bowl_0.70;cup_0.37;donut_0.38;dining table_0.65;wine glass_0.99;potted plant_0.42;broccoli_0.36;chair_0.49,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,27,75,0:01:15,0,0,0,1,0,0,1,0,0,vase_0.81;bowl_0.70;cup_0.37;donut_0.38;dining table_0.65;wine glass_0.99;potted plant_0.42;broccoli_0.36;chair_0.49,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,27,76,0:01:16,0,0,0,1,1,0,1,0,0,bottle_0.82;teddy bear_0.72;cup_0.82;wine glass_0.98;broccoli_0.69;chair_0.65;pizza_0.37,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,28,77,0:01:17,0,0,0,0,1,0,0,1,0,bottle_0.82;teddy bear_0.72;cup_0.82;wine glass_0.98;broccoli_0.69;chair_0.65;pizza_0.37,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,28,78,0:01:18,0,0,0,1,1,0,0,1,0,toothbrush_0.68;bottle_0.85;tv_0.69;teddy bear_0.52;cup_0.66;spoon_0.39;wine glass_0.96;chair_0.70,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,30,79,0:01:19,0,0,0,0,1,0,0,1,0,toothbrush_0.68;bottle_0.85;tv_0.69;teddy bear_0.52;cup_0.66;spoon_0.39;wine glass_0.96;chair_0.70,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
7,6,30,80,0:01:20,0,0,0,0,1,0,0,1,0,toothbrush_0.68;bottle_0.85;tv_0.69;teddy bear_0.52;cup_0.66;spoon_0.39;wine glass_0.96;chair_0.70,Monica frets when she meets one of Chandler's long-lost girlfriends and learns that he dumped her because she was fat. Phoebe and Rachel vie for the honor of becoming Monica's bridesmaid.,0.000709
