Season,Episode,Shot,duration,Time,Ross,Chandler,Joey,Rachel,Monica,Phoebe,Central Perk,Monica's Apartment,Chandler's Apartment,object,caption,caption_prob
7,2,13,27,0:00:27,0,0,0,1,0,0,1,0,0,cup_0.90;dining table_0.82;potted plant_0.87;couch_0.99;bottle_0.68;tie_0.82;chair_0.99;refrigerator_0.92;cake_0.61;book_0.47;bowl_0.45;vase_0.82,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,13,28,0:00:28,0,0,0,1,0,0,1,0,0,umbrella_0.52;potted plant_0.70,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,14,29,0:00:29,0,0,0,1,0,0,0,1,0,umbrella_0.52;potted plant_0.70,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,14,30,0:00:30,0,0,0,1,0,0,0,1,0,umbrella_0.52;potted plant_0.70,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,14,31,0:00:31,0,0,0,1,0,0,0,1,0,wine glass_0.85;bottle_0.93;tie_0.99;bowl_0.58;cup_0.96,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,15,32,0:00:32,0,0,0,1,0,0,0,0,1,potted plant_0.60,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,16,33,0:00:33,0,0,0,1,0,0,0,1,0,potted plant_0.60,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,16,34,0:00:34,0,1,0,1,0,0,0,1,0,handbag_0.91;cup_0.86;wine glass_0.37;bottle_0.95;tie_0.99;refrigerator_0.98;bowl_0.64,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,17,35,0:00:35,1,1,0,0,0,0,0,0,1,bottle_0.56;tie_0.99;bowl_0.63;cup_0.98;vase_0.41,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,18,36,0:00:36,1,0,0,0,0,0,0,1,0,bottle_0.56;tie_0.99;bowl_0.63;cup_0.98;vase_0.41,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,18,37,0:00:37,1,0,0,0,0,0,0,1,0,bottle_0.56;tie_0.99;bowl_0.63;cup_0.98;vase_0.41,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,18,38,0:00:38,1,0,0,0,0,0,0,1,0,bottle_0.56;tie_0.99;bowl_0.63;cup_0.98;vase_0.41,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,18,39,0:00:39,1,0,0,0,0,0,0,1,0,bottle_0.56;tie_0.99;bowl_0.63;cup_0.98;vase_0.41,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,18,40,0:00:40,1,1,0,0,0,0,0,1,0,orange_0.77;cup_0.84;apple_0.71;bottle_0.96;tie_0.98;chair_0.45;refrigerator_0.98;bowl_0.90,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,19,41,0:00:41,0,1,0,0,0,0,1,0,0,orange_0.77;cup_0.84;apple_0.71;bottle_0.96;tie_0.98;chair_0.45;refrigerator_0.98;bowl_0.90,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,19,42,0:00:42,0,1,0,0,1,0,1,0,0,chair_0.56;bird_0.62,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,20,43,0:00:43,0,1,0,0,1,0,0,1,0,cup_0.93;dining table_0.75;potted plant_0.80;sink_0.78;oven_1.00;spoon_0.58;bottle_0.77;tie_0.95;chair_0.99;book_0.43;bowl_0.93;vase_0.46,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,21,44,0:00:44,0,1,1,0,0,0,0,1,0,cup_0.93;dining table_0.75;potted plant_0.80;sink_0.78;oven_1.00;spoon_0.58;bottle_0.77;tie_0.95;chair_0.99;book_0.43;bowl_0.93;vase_0.46,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,21,45,0:00:45,1,1,1,0,0,0,0,1,0,cup_0.93;dining table_0.75;potted plant_0.80;sink_0.78;oven_1.00;spoon_0.58;bottle_0.77;tie_0.95;chair_0.99;book_0.43;bowl_0.93;vase_0.46,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,21,46,0:00:46,1,1,1,0,0,0,0,1,0,cup_0.93;dining table_0.75;potted plant_0.80;sink_0.78;oven_1.00;spoon_0.58;bottle_0.77;tie_0.95;chair_0.99;book_0.43;bowl_0.93;vase_0.46,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,21,47,0:00:47,1,1,1,0,0,0,0,1,0,cup_0.93;dining table_0.75;potted plant_0.80;sink_0.78;oven_1.00;spoon_0.58;bottle_0.77;tie_0.95;chair_0.99;book_0.43;bowl_0.93;vase_0.46,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,21,48,0:00:48,1,0,0,0,0,0,0,1,0,book_0.39;bottle_0.74;tie_1.00,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,22,49,0:00:49,1,0,0,0,0,0,0,1,0,book_0.39;bottle_0.74;tie_1.00,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,22,50,0:00:50,1,0,1,0,0,1,0,1,0,cup_0.94;dining table_0.75;potted plant_0.87;sink_0.71;remote_0.45;oven_1.00;baseball glove_0.39;bottle_0.55;tie_0.95;chair_0.99;book_0.45;bowl_0.88;vase_0.79,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,23,51,0:00:51,1,1,1,0,0,1,0,1,0,cup_0.94;dining table_0.75;potted plant_0.87;sink_0.71;remote_0.45;oven_1.00;baseball glove_0.39;bottle_0.55;tie_0.95;chair_0.99;book_0.45;bowl_0.88;vase_0.79,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,23,52,0:00:52,0,1,1,0,0,1,0,1,0,cup_0.94;dining table_0.75;potted plant_0.87;sink_0.71;remote_0.45;oven_1.00;baseball glove_0.39;bottle_0.55;tie_0.95;chair_0.99;book_0.45;bowl_0.88;vase_0.79,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,23,53,0:00:53,0,1,1,0,0,1,0,1,0,cup_0.84;dining table_0.72;potted plant_0.90;laptop_0.62;microwave_0.49;tv_0.94;book_0.97;cake_0.72;chair_0.92;bowl_0.59;vase_0.99,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,24,54,0:00:54,0,0,0,0,1,0,0,1,0,cup_0.84;dining table_0.72;potted plant_0.90;laptop_0.62;microwave_0.49;tv_0.94;book_0.97;cake_0.72;chair_0.92;bowl_0.59;vase_0.99,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,24,55,0:00:55,0,0,0,0,1,0,0,1,0,cup_0.84;dining table_0.72;potted plant_0.90;laptop_0.62;microwave_0.49;tv_0.94;book_0.97;cake_0.72;chair_0.92;bowl_0.59;vase_0.99,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,24,56,0:00:56,0,0,0,0,1,0,0,1,0,cup_0.84;dining table_0.72;potted plant_0.90;laptop_0.62;microwave_0.49;tv_0.94;book_0.97;cake_0.72;chair_0.92;bowl_0.59;vase_0.99,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,24,57,0:00:57,0,0,0,0,1,0,0,1,0,cup_0.84;dining table_0.72;potted plant_0.90;laptop_0.62;microwave_0.49;tv_0.94;book_0.97;cake_0.72;chair_0.92;bowl_0.59;vase_0.99,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,24,58,0:00:58,0,0,0,0,1,0,0,1,0,cup_0.84;dining table_0.72;potted plant_0.90;laptop_0.62;microwave_0.49;tv_0.94;book_0.97;cake_0.72;chair_0.92;bowl_0.59;vase_0.99,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,24,59,0:00:59,0,0,0,1,1,0,0,1,0,cup_0.84;dining table_0.72;potted plant_0.90;laptop_0.62;microwave_0.49;tv_0.94;book_0.97;cake_0.72;chair_0.92;bowl_0.59;vase_0.99,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,24,60,0:01:00,0,0,0,1,1,0,0,1,0,cup_0.84;dining table_0.72;potted plant_0.90;laptop_0.62;microwave_0.49;tv_0.94;book_0.97;cake_0.72;chair_0.92;bowl_0.59;vase_0.99,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,24,61,0:01:01,0,0,0,0,1,0,0,1,0,cup_0.84;dining table_0.72;potted plant_0.90;laptop_0.62;microwave_0.49;tv_0.94;book_0.97;cake_0.72;chair_0.92;bowl_0.59;vase_0.99,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,24,62,0:01:02,0,1,0,0,1,0,0,1,0,orange_0.48;cup_0.79;apple_0.42;book_0.43;bottle_0.98;tie_0.99;refrigerator_0.70;bowl_0.93,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,25,63,0:01:03,0,1,0,0,0,1,0,1,0,cup_0.71;potted plant_0.91;tie_0.97;chair_0.98;refrigerator_0.76;cell phone_0.49;bowl_0.93;vase_0.87,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,26,64,0:01:04,0,0,0,0,0,1,0,1,0,cup_0.71;potted plant_0.91;tie_0.97;chair_0.98;refrigerator_0.76;cell phone_0.49;bowl_0.93;vase_0.87,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,26,65,0:01:05,0,0,0,0,0,1,0,1,0,cup_0.71;potted plant_0.91;tie_0.97;chair_0.98;refrigerator_0.76;cell phone_0.49;bowl_0.93;vase_0.87,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,26,66,0:01:06,0,0,0,0,0,1,0,1,0,cup_0.71;potted plant_0.91;tie_0.97;chair_0.98;refrigerator_0.76;cell phone_0.49;bowl_0.93;vase_0.87,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,26,67,0:01:07,0,1,0,0,0,0,0,1,0,cup_0.71;potted plant_0.91;tie_0.97;chair_0.98;refrigerator_0.76;cell phone_0.49;bowl_0.93;vase_0.87,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,26,68,0:01:08,0,1,0,0,0,0,0,1,0,cup_0.71;potted plant_0.91;tie_0.97;chair_0.98;refrigerator_0.76;cell phone_0.49;bowl_0.93;vase_0.87,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,26,69,0:01:09,0,1,0,0,0,0,0,1,0,cup_0.55;dining table_0.76;potted plant_0.70;sink_0.64;oven_0.99;teddy bear_0.73;bottle_0.50;book_0.47;chair_0.99;tie_0.37;bowl_0.51;vase_0.86,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,27,70,0:01:10,0,1,0,0,0,0,0,1,0,traffic light_0.53;clock_0.91;stop sign_0.49,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,28,71,0:01:11,0,0,0,0,0,0,1,0,0,traffic light_0.53;clock_0.99;bottle_0.39,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,29,72,0:01:12,0,0,0,1,0,0,1,0,0,umbrella_0.99;chair_0.35,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,30,73,0:01:13,0,0,0,1,0,0,0,1,0,chair_0.81;umbrella_0.63;bench_0.64;surfboard_0.35,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,31,74,0:01:14,0,0,0,0,0,0,1,0,0,chair_0.59;tie_0.43;umbrella_0.81;bench_0.70;potted plant_0.52,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,32,75,0:01:15,1,0,0,1,0,0,0,1,0,tie_0.95;chair_0.43;vase_0.43;potted plant_0.68;cup_0.35,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,33,76,0:01:16,0,0,0,1,0,0,1,0,0,couch_0.81;book_0.44;chair_0.43;dining table_0.35,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,34,77,0:01:17,0,0,0,1,0,0,1,0,0,tie_0.66,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,35,78,0:01:18,0,0,0,0,1,0,0,1,0,,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,36,79,0:01:19,0,0,0,0,1,0,0,1,0,,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,36,80,0:01:20,0,0,0,0,1,0,0,1,0,tv_0.88;backpack_0.37,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,37,81,0:01:21,0,0,0,0,1,0,0,1,0,bottle_0.94;cup_0.66;refrigerator_0.44;vase_0.98;potted plant_0.90,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,39,82,0:01:22,0,0,0,0,0,1,1,0,0,bottle_0.94;cup_0.66;refrigerator_0.44;vase_0.98;potted plant_0.90,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,39,83,0:01:23,0,0,0,0,0,1,1,0,0,couch_0.48;dining table_0.40,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,40,84,0:01:24,0,0,0,0,0,1,1,0,0,,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,41,85,0:01:25,0,0,0,0,0,0,0,1,0,couch_0.89;bowl_0.43;bed_0.37,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
7,2,42,86,0:01:26,1,1,0,0,1,0,1,0,0,potted plant_0.73;dining table_0.79;microwave_0.52;book_0.82;chair_0.99;refrigerator_0.68;bowl_0.40;vase_0.97,Monica's dream of elaborate nuptials fizzles when she learns what her parents have done with her wedding fund. Rachel is embarrassed when a teasing Joey stumbles onto her juicy late-night reading material.,0.000709
