Season,Episode,Shot,duration,Time,Ross,Chandler,Joey,Rachel,Monica,Phoebe,Central Perk,Monica's Apartment,Chandler's Apartment,object,caption,caption_prob
7,7,8,22,0:00:22,0,0,1,1,0,0,0,0,1,bottle_0.58;backpack_0.45;apple_0.45;refrigerator_0.97;oven_0.53;dining table_0.71;chair_0.51;microwave_1.00;sink_0.77;remote_0.41,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,9,23,0:00:23,0,0,1,0,0,0,0,0,1,bottle_0.58;backpack_0.45;apple_0.45;refrigerator_0.97;oven_0.53;dining table_0.71;chair_0.51;microwave_1.00;sink_0.77;remote_0.41,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,9,24,0:00:24,0,0,1,0,0,0,0,0,1,bottle_0.58;backpack_0.45;apple_0.45;refrigerator_0.97;oven_0.53;dining table_0.71;chair_0.51;microwave_1.00;sink_0.77;remote_0.41,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,9,25,0:00:25,0,0,1,0,0,0,0,0,1,laptop_0.47;bottle_0.92;clock_0.42;tv_0.61;refrigerator_0.55;microwave_0.82,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,10,26,0:00:26,0,0,1,0,0,0,0,0,1,laptop_0.47;bottle_0.92;clock_0.42;tv_0.61;refrigerator_0.55;microwave_0.82,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,10,27,0:00:27,0,0,1,0,0,0,0,0,1,laptop_0.47;bottle_0.92;clock_0.42;tv_0.61;refrigerator_0.55;microwave_0.82,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,10,28,0:00:28,0,0,1,0,0,0,0,0,1,laptop_0.47;bottle_0.92;clock_0.42;tv_0.61;refrigerator_0.55;microwave_0.82,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,10,29,0:00:29,0,0,1,0,0,0,0,0,1,laptop_0.47;bottle_0.92;clock_0.42;tv_0.61;refrigerator_0.55;microwave_0.82,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,10,30,0:00:30,0,0,1,1,0,0,0,0,1,couch_0.80;chair_0.91;book_0.47,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,11,31,0:00:31,0,0,0,1,0,0,0,0,1,couch_0.80;chair_0.91;book_0.47,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,11,32,0:00:32,0,0,0,1,0,0,0,0,1,couch_0.80;chair_0.91;book_0.47,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,11,33,0:00:33,0,0,1,1,0,0,0,0,1,clock_0.51;tv_0.83,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,12,34,0:00:34,0,0,1,0,0,0,0,0,1,clock_0.51;tv_0.83,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,12,35,0:00:35,0,0,1,0,0,0,0,0,1,clock_0.51;tv_0.83,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,12,36,0:00:36,0,0,1,0,0,0,0,0,1,clock_0.51;tv_0.83,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,12,37,0:00:37,0,0,1,0,0,0,0,0,1,clock_0.51;tv_0.83,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,12,38,0:00:38,0,0,1,0,0,0,0,0,1,clock_0.51;tv_0.83,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,12,39,0:00:39,0,0,1,0,0,0,0,0,1,clock_0.51;tv_0.83,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,12,40,0:00:40,0,0,1,0,0,0,0,0,1,clock_0.51;tv_0.83,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,12,41,0:00:41,0,0,1,0,0,0,0,0,1,clock_0.51;tv_0.83,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,12,42,0:00:42,0,0,1,0,0,0,0,0,1,clock_0.51;tv_0.83,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,12,43,0:00:43,0,0,1,1,0,0,0,0,1,cup_0.62;bottle_0.86;microwave_1.00;mouse_0.75;book_0.62,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,13,44,0:00:44,0,0,0,1,0,0,0,1,0,cup_0.62;bottle_0.86;microwave_1.00;mouse_0.75;book_0.62,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,13,45,0:00:45,0,0,0,1,0,0,0,1,0,cup_0.62;bottle_0.86;microwave_1.00;mouse_0.75;book_0.62,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,13,46,0:00:46,0,0,0,1,0,0,0,1,0,cup_0.62;bottle_0.86;microwave_1.00;mouse_0.75;book_0.62,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,13,47,0:00:47,0,0,1,1,0,0,0,1,0,tv_0.70;book_0.46,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,14,48,0:00:48,0,0,1,0,0,0,0,0,1,tv_0.70;book_0.46,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,14,49,0:00:49,0,0,1,0,0,0,0,0,1,tv_0.70;book_0.46,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,14,50,0:00:50,0,0,1,0,0,0,0,0,1,tv_0.70;book_0.46,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,14,51,0:00:51,0,0,1,0,0,0,0,0,1,tv_0.70;book_0.46,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,14,52,0:00:52,0,0,1,0,0,0,0,0,1,tv_0.70;book_0.46,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,14,53,0:00:53,0,0,1,0,0,0,0,0,1,tv_0.70;book_0.46,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,14,54,0:00:54,0,0,1,0,0,0,0,0,1,tv_0.70;book_0.46,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,14,55,0:00:55,0,0,1,0,0,0,0,0,1,tv_0.70;book_0.46,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,14,56,0:00:56,0,0,1,0,0,0,0,0,1,tv_0.70;book_0.46,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,14,57,0:00:57,0,0,1,0,0,0,0,0,1,tv_0.70;book_0.46,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,14,58,0:00:58,0,0,1,1,0,0,0,0,1,bottle_0.61;mouse_0.93;cup_0.80;chair_0.69;microwave_0.99;cell phone_0.51;book_0.97,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,15,59,0:00:59,0,0,0,1,0,0,0,1,0,bottle_0.61;mouse_0.93;cup_0.80;chair_0.69;microwave_0.99;cell phone_0.51;book_0.97,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,15,60,0:01:00,0,0,0,1,0,0,0,1,0,bottle_0.61;mouse_0.93;cup_0.80;chair_0.69;microwave_0.99;cell phone_0.51;book_0.97,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,15,61,0:01:01,0,0,1,1,0,0,0,1,0,clock_0.63;tv_0.66,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,16,62,0:01:02,0,0,1,0,0,0,0,0,1,clock_0.63;tv_0.66,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,16,63,0:01:03,0,0,1,0,0,0,0,0,1,clock_0.63;tv_0.66,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,16,64,0:01:04,0,0,1,0,0,0,0,0,1,clock_0.63;tv_0.66,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,16,65,0:01:05,0,0,1,0,0,0,0,0,1,clock_0.63;tv_0.66,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,16,66,0:01:06,0,0,1,1,0,0,0,0,1,chair_0.79;cell phone_0.55;book_0.97;tv_0.48,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,17,67,0:01:07,0,0,0,1,0,0,0,1,0,refrigerator_0.97;bottle_0.79;oven_0.92;cup_0.61,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,18,68,0:01:08,0,0,0,0,0,0,0,0,1,clock_0.45;microwave_1.00;vase_0.47;teddy bear_0.38;cup_0.70;couch_0.91;dining table_0.53;chair_0.86;banana_0.62;remote_0.66;book_0.71,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,19,69,0:01:09,0,0,0,0,0,0,0,0,1,clock_0.45;microwave_1.00;vase_0.47;teddy bear_0.38;cup_0.70;couch_0.91;dining table_0.53;chair_0.86;banana_0.62;remote_0.66;book_0.71,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,19,70,0:01:10,0,0,0,0,0,0,0,0,1,clock_0.45;microwave_1.00;vase_0.47;teddy bear_0.38;cup_0.70;couch_0.91;dining table_0.53;chair_0.86;banana_0.62;remote_0.66;book_0.71,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,19,71,0:01:11,0,0,0,0,0,0,0,0,1,clock_0.45;microwave_1.00;vase_0.47;teddy bear_0.38;cup_0.70;couch_0.91;dining table_0.53;chair_0.86;banana_0.62;remote_0.66;book_0.71,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,19,72,0:01:12,0,0,0,0,0,0,0,0,1,refrigerator_0.75;book_0.42,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,20,73,0:01:13,0,0,0,0,0,0,0,1,0,refrigerator_0.75;book_0.42,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,20,74,0:01:14,0,0,0,0,0,0,0,1,0,refrigerator_0.75;book_0.42,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,20,75,0:01:15,0,0,0,1,0,0,0,1,0,bottle_0.88;refrigerator_0.99;cup_0.82;oven_0.87;bowl_0.47;book_0.58,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,21,76,0:01:16,0,0,0,1,0,0,0,1,0,bottle_0.88;refrigerator_0.99;cup_0.82;oven_0.87;bowl_0.47;book_0.58,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,21,77,0:01:17,0,0,0,1,0,0,0,1,0,bottle_0.88;refrigerator_0.99;cup_0.82;oven_0.87;bowl_0.47;book_0.58,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,21,78,0:01:18,0,0,0,1,0,0,0,1,0,refrigerator_0.46;tie_0.84;book_0.52,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,22,79,0:01:19,0,0,0,0,0,0,0,1,0,refrigerator_0.46;tie_0.84;book_0.52,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,22,80,0:01:20,0,0,0,1,0,0,0,1,0,bottle_0.94;mouse_0.40;refrigerator_0.94;cup_0.53;oven_0.83;microwave_0.59;remote_0.84,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,23,81,0:01:21,0,0,0,1,0,0,0,1,0,bottle_0.94;mouse_0.40;refrigerator_0.94;cup_0.53;oven_0.83;microwave_0.59;remote_0.84,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,23,82,0:01:22,0,0,0,1,0,0,0,1,0,book_0.77,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,24,83,0:01:23,0,0,0,0,0,0,0,1,0,book_0.77,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,24,84,0:01:24,0,0,0,0,0,0,0,1,0,book_0.77,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,24,85,0:01:25,0,0,0,0,0,0,0,1,0,book_0.77,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,24,86,0:01:26,0,0,0,1,0,0,0,1,0,bottle_0.43;refrigerator_0.92;cup_0.75;couch_0.41;chair_0.62;remote_0.91;book_0.45,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,25,87,0:01:27,0,0,0,1,0,0,0,1,0,bottle_0.43;refrigerator_0.92;cup_0.75;couch_0.41;chair_0.62;remote_0.91;book_0.45,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,25,88,0:01:28,0,0,0,1,0,0,0,1,0,bottle_0.43;refrigerator_0.92;cup_0.75;couch_0.41;chair_0.62;remote_0.91;book_0.45,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,25,89,0:01:29,0,0,0,1,0,0,0,1,0,bottle_0.43;refrigerator_0.92;cup_0.75;couch_0.41;chair_0.62;remote_0.91;book_0.45,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,25,90,0:01:30,0,0,0,1,0,0,0,1,0,bottle_0.43;refrigerator_0.92;cup_0.75;couch_0.41;chair_0.62;remote_0.91;book_0.45,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,25,91,0:01:31,0,0,0,1,0,0,0,1,0,dog_0.47;book_0.41,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,26,92,0:01:32,0,0,0,0,0,0,0,1,0,dog_0.47;book_0.41,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,26,93,0:01:33,0,0,0,0,0,0,0,1,0,clock_0.95;stop sign_0.47,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,27,94,0:01:34,0,0,0,0,0,0,1,0,0,clock_0.99;bottle_0.58;traffic light_0.54,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,28,95,0:01:35,1,0,0,0,0,0,1,0,0,surfboard_0.42;umbrella_0.99,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,29,96,0:01:36,1,0,0,0,0,0,0,1,0,teddy bear_0.46;chair_0.70;bench_0.84;umbrella_0.62;surfboard_0.48,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,30,97,0:01:37,1,0,0,0,0,0,1,0,0,chair_0.84;bench_0.50;umbrella_0.43,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,31,98,0:01:38,1,0,0,1,0,0,0,1,0,cup_0.63;chair_0.56;tie_0.93;potted plant_0.81,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
7,7,32,99,0:01:39,0,0,0,1,0,0,1,0,0,book_0.35;couch_0.86;chair_0.49;dining table_0.50,When Joey decides to stop dating a girl that Rachel and Phoebe have come to adore the ladies take action to change his mind. Ross fumes when he discovers the location of his dissertation in the university library.,0.000709
