Season,Episode,Shot,duration,Time,Ross,Chandler,Joey,Rachel,Monica,Phoebe,Central Perk,Monica's Apartment,Chandler's Apartment,object,caption,caption_prob
7,9,4,10,0:00:10,0,1,0,0,0,0,0,0,1,bottle_0.83,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,4,11,0:00:11,0,1,0,0,0,0,0,0,1,bottle_0.83,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,4,12,0:00:12,1,1,0,0,0,0,0,0,1,bottle_0.77;backpack_0.41;tie_0.69;potted plant_0.48;chair_0.57;suitcase_0.84,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,5,13,0:00:13,1,0,0,0,0,0,0,0,1,bottle_0.77;backpack_0.41;tie_0.69;potted plant_0.48;chair_0.57;suitcase_0.84,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,5,14,0:00:14,1,0,0,0,0,0,0,0,1,bottle_0.77;backpack_0.41;tie_0.69;potted plant_0.48;chair_0.57;suitcase_0.84,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,5,15,0:00:15,1,0,0,0,1,1,0,0,1,backpack_0.57;potted plant_0.83,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,6,16,0:00:16,0,0,0,0,1,1,1,0,0,backpack_0.57;potted plant_0.83,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,6,17,0:00:17,0,0,0,0,1,1,1,0,0,backpack_0.57;potted plant_0.83,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,6,18,0:00:18,1,0,0,0,1,1,1,0,0,chair_0.86;bench_0.95;tie_0.78;remote_0.89;handbag_0.46,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,7,19,0:00:19,1,0,0,0,0,0,0,1,0,chair_0.86;bench_0.95;tie_0.78;remote_0.89;handbag_0.46,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,7,20,0:00:20,1,1,0,0,0,0,0,1,0,backpack_0.42;bench_0.38;bicycle_0.94;bowl_0.50,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,8,21,0:00:21,1,1,0,0,0,0,1,0,0,backpack_0.42;bench_0.38;bicycle_0.94;bowl_0.50,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,8,22,0:00:22,1,1,0,0,0,0,1,0,0,backpack_0.42;bench_0.38;bicycle_0.94;bowl_0.50,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,8,23,0:00:23,1,0,0,0,0,0,1,0,0,bicycle_0.97;handbag_0.49,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,10,24,0:00:24,0,1,0,0,1,1,1,0,0,tie_0.92,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,11,25,0:00:25,0,1,0,0,1,1,1,0,0,tie_0.92,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,11,26,0:00:26,0,1,0,0,1,0,1,0,0,tie_0.92,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,11,27,0:00:27,0,1,0,0,1,1,1,0,0,tie_0.92,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,11,28,0:00:28,0,1,0,0,1,1,1,0,0,tie_0.92,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,11,29,0:00:29,0,0,0,0,0,0,1,0,0,chair_0.47;tie_0.77;backpack_0.38,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,12,30,0:00:30,0,0,0,0,1,0,1,0,0,chair_0.47;tie_0.77;backpack_0.38,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,12,31,0:00:31,0,0,0,0,1,0,1,0,0,chair_0.47;tie_0.77;backpack_0.38,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,12,32,0:00:32,0,0,0,0,1,0,1,0,0,chair_0.47;tie_0.77;backpack_0.38,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,12,33,0:00:33,0,0,0,0,1,0,1,0,0,chair_0.47;tie_0.77;backpack_0.38,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,12,34,0:00:34,1,1,0,0,1,0,1,0,0,tie_0.92,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,13,35,0:00:35,1,1,0,0,0,0,1,0,0,tie_0.92,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,13,36,0:00:36,1,1,0,0,0,1,1,0,0,tie_0.92;potted plant_0.45,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,14,37,0:00:37,0,0,0,0,0,1,0,1,0,tie_0.92;potted plant_0.45,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,14,38,0:00:38,1,1,0,0,1,1,0,1,0,,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,15,39,0:00:39,1,1,0,0,1,1,0,1,0,tie_0.97;backpack_0.39;potted plant_0.86,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,16,40,0:00:40,0,0,0,0,0,1,0,1,0,tie_0.97;backpack_0.39;potted plant_0.86,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,16,41,0:00:41,0,0,0,0,0,1,0,1,0,tie_0.97;backpack_0.39;potted plant_0.86,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,16,42,0:00:42,0,0,0,0,0,1,0,1,0,tie_0.97;backpack_0.39;potted plant_0.86,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,16,43,0:00:43,0,0,0,0,0,1,0,1,0,tie_0.97;backpack_0.39;potted plant_0.86,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,16,44,0:00:44,0,0,0,0,0,1,0,1,0,tie_0.97;backpack_0.39;potted plant_0.86,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,16,45,0:00:45,0,0,0,0,0,1,0,1,0,tie_0.97;backpack_0.39;potted plant_0.86,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,16,46,0:00:46,0,0,0,0,0,1,0,1,0,tie_0.97;backpack_0.39;potted plant_0.86,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,16,47,0:00:47,0,0,0,0,0,1,0,1,0,tie_0.97;backpack_0.39;potted plant_0.86,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,16,48,0:00:48,0,0,0,0,0,1,0,1,0,tie_0.97;backpack_0.39;potted plant_0.86,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,16,49,0:00:49,0,0,0,0,0,1,0,1,0,tie_0.97;backpack_0.39;potted plant_0.86,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,16,50,0:00:50,0,0,0,0,0,1,0,1,0,tie_0.97;backpack_0.39;potted plant_0.86,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,16,51,0:00:51,0,0,0,0,0,1,0,1,0,tie_0.97;backpack_0.39;potted plant_0.86,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,16,52,0:00:52,0,0,0,0,0,1,0,1,0,tie_0.97;backpack_0.39;potted plant_0.86,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,16,53,0:00:53,0,0,0,0,0,1,0,1,0,tie_0.97;backpack_0.39;potted plant_0.86,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,16,54,0:00:54,0,0,0,0,0,1,0,1,0,tie_0.97;backpack_0.39;potted plant_0.86,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,16,55,0:00:55,1,1,0,0,1,1,0,1,0,cow_0.45,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,17,56,0:00:56,1,1,0,0,1,1,0,0,1,cow_0.45,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,17,57,0:00:57,1,1,0,0,1,1,0,0,1,cow_0.45,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,17,58,0:00:58,1,1,0,0,0,0,0,0,1,,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,18,59,0:00:59,0,1,0,0,0,0,0,0,1,,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,18,60,0:01:00,0,1,0,0,0,0,0,0,1,,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,18,61,0:01:01,1,1,0,0,1,1,0,0,1,chair_0.73;bench_0.87;tie_0.52,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,19,62,0:01:02,1,1,0,0,1,1,0,1,0,chair_0.73;bench_0.87;tie_0.52,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,19,63,0:01:03,1,1,0,0,1,0,0,1,0,chair_0.73;bench_0.87;tie_0.52,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,19,64,0:01:04,1,1,0,0,1,1,0,1,0,tie_0.99;potted plant_0.86,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,20,65,0:01:05,0,0,0,0,0,1,0,0,1,tie_0.99;potted plant_0.86,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,20,66,0:01:06,0,0,0,0,0,1,0,0,1,tie_0.99;potted plant_0.86,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,20,67,0:01:07,0,0,0,0,0,1,0,0,1,tie_0.99;potted plant_0.86,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,20,68,0:01:08,0,0,0,0,0,1,0,0,1,tie_0.99;potted plant_0.86,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,20,69,0:01:09,1,1,0,0,1,1,0,0,1,,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,21,70,0:01:10,1,1,0,0,1,0,1,0,0,,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,21,71,0:01:11,1,1,0,0,1,1,1,0,0,tie_0.98;potted plant_0.81,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,22,72,0:01:12,0,0,0,0,0,1,0,1,0,tie_0.98;potted plant_0.81,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,22,73,0:01:13,0,0,0,0,0,1,0,1,0,tie_0.98;potted plant_0.81,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,22,74,0:01:14,0,0,0,0,0,1,0,1,0,tie_0.98;potted plant_0.81,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,22,75,0:01:15,1,1,0,0,0,1,0,1,0,tie_0.89,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,23,76,0:01:16,1,1,0,0,0,0,1,0,0,tie_0.89,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,23,77,0:01:17,1,1,0,0,0,1,1,0,0,tie_0.91;potted plant_0.57,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,24,78,0:01:18,0,0,0,0,0,1,1,0,0,tie_0.91;potted plant_0.57,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,24,79,0:01:19,0,0,0,0,0,1,1,0,0,tie_0.91;potted plant_0.57,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,24,80,0:01:20,1,1,0,0,1,0,1,0,0,,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,25,81,0:01:21,1,1,0,0,1,0,1,0,0,clock_0.99;stop sign_0.41,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,26,82,0:01:22,0,0,0,0,0,0,0,1,0,clock_0.99;bottle_0.82,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,27,83,0:01:23,0,0,0,1,0,0,0,0,1,umbrella_1.00,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,29,84,0:01:24,0,0,0,1,0,0,1,0,0,vase_0.54;bench_0.55;umbrella_0.56,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,30,85,0:01:25,0,0,0,0,0,0,0,1,0,chair_0.72;bench_0.71;umbrella_0.68;potted plant_0.39,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,31,86,0:01:26,1,0,0,1,0,0,0,1,0,cup_0.60;tie_0.96;potted plant_0.64,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,32,87,0:01:27,0,0,0,1,0,0,0,1,0,couch_0.86;chair_0.61;dining table_0.35,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,33,88,0:01:28,0,0,0,1,0,0,0,0,1,tie_0.94,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,34,89,0:01:29,0,0,0,0,1,0,0,0,1,,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,35,90,0:01:30,0,0,0,0,1,0,1,0,0,,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,35,91,0:01:31,0,0,0,0,1,0,1,0,0,tv_0.95,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,36,92,0:01:32,0,0,0,0,1,0,1,0,0,cat_0.50;bottle_0.94;vase_0.95;cup_0.64;refrigerator_0.49;potted plant_0.93,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,38,93,0:01:33,0,0,0,0,0,1,0,1,0,cat_0.50;bottle_0.94;vase_0.95;cup_0.64;refrigerator_0.49;potted plant_0.93,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,38,94,0:01:34,0,0,0,0,0,1,0,1,0,couch_0.52,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,39,95,0:01:35,0,0,0,0,0,1,0,1,0,,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,40,96,0:01:36,0,0,0,0,0,0,0,1,0,bed_0.41;couch_0.85;book_0.42;bowl_0.36,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,41,97,0:01:37,0,1,0,0,1,0,0,0,1,vase_0.96;bowl_0.41;refrigerator_0.75;dining table_0.81;potted plant_0.65;chair_0.99;microwave_0.73;book_0.84,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,42,98,0:01:38,0,1,0,0,1,0,0,1,0,car_0.77;potted plant_0.54,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,43,99,0:01:39,0,0,1,0,0,0,1,0,0,cup_0.61;bottle_0.68;book_0.45,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,44,100,0:01:40,0,0,1,0,0,0,0,1,0,cup_0.61;bottle_0.68;book_0.45,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,44,101,0:01:41,0,0,1,0,0,0,0,1,0,,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,45,102,0:01:42,0,0,1,0,0,0,1,0,0,,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,46,103,0:01:43,0,0,0,0,0,0,0,0,1,bed_0.43;chair_1.00;couch_0.69,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,47,104,0:01:44,0,1,0,0,0,0,1,0,0,chair_0.86;bowl_0.60,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,48,105,0:01:45,0,1,0,0,0,0,1,0,0,,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,49,106,0:01:46,1,0,0,0,0,0,0,1,0,,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
7,9,50,107,0:01:47,1,0,0,0,0,0,0,0,1,,Monica whips up some holiday candy for the neighbors. Rachel and Tag set the ground rules for their new romance. Moved by Phoebe's bikeless childhood story Ross buys her a new two-wheeler.,0.000709
