Season,Episode,Shot,duration,Time,Ross,Chandler,Joey,Rachel,Monica,Phoebe,Central Perk,Monica's Apartment,Chandler's Apartment,object,caption,caption_prob
7,4,4,10,0:00:10,0,0,1,1,0,0,0,1,0,laptop_0.92;couch_0.95;umbrella_0.47;chair_0.57;potted plant_0.38,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,4,11,0:00:11,0,1,1,1,1,1,0,1,0,cup_0.80;couch_0.91;cake_0.65;bottle_0.88;chair_0.85,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,5,12,0:00:12,0,1,0,0,1,1,0,1,0,cup_0.80;couch_0.91;cake_0.65;bottle_0.88;chair_0.85,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,5,13,0:00:13,0,1,1,0,1,1,0,1,0,refrigerator_0.50;handbag_0.44;book_0.59;potted plant_0.72,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,6,14,0:00:14,0,0,1,0,0,0,1,0,0,refrigerator_0.50;handbag_0.44;book_0.59;potted plant_0.72,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,6,15,0:00:15,0,0,1,0,0,0,1,0,0,refrigerator_0.50;handbag_0.44;book_0.59;potted plant_0.72,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,6,16,0:00:16,0,0,1,0,0,0,1,0,0,motorcycle_0.75;bicycle_0.85;bottle_0.38;fork_0.46;suitcase_0.82;refrigerator_0.90;cup_0.35;knife_0.42;cell phone_0.50,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,7,17,0:00:17,0,0,0,0,0,0,0,0,1,motorcycle_0.75;bicycle_0.85;bottle_0.38;fork_0.46;suitcase_0.82;refrigerator_0.90;cup_0.35;knife_0.42;cell phone_0.50,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,7,18,0:00:18,0,0,0,0,0,0,0,0,1,motorcycle_0.75;bicycle_0.85;bottle_0.38;fork_0.46;suitcase_0.82;refrigerator_0.90;cup_0.35;knife_0.42;cell phone_0.50,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,7,19,0:00:19,0,0,0,0,0,0,0,0,1,motorcycle_0.75;bicycle_0.85;bottle_0.38;fork_0.46;suitcase_0.82;refrigerator_0.90;cup_0.35;knife_0.42;cell phone_0.50,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,7,20,0:00:20,0,0,0,0,0,0,0,0,1,motorcycle_0.75;bicycle_0.85;bottle_0.38;fork_0.46;suitcase_0.82;refrigerator_0.90;cup_0.35;knife_0.42;cell phone_0.50,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,7,21,0:00:21,0,0,1,0,0,0,0,0,1,refrigerator_0.40;knife_0.44;tv_0.99,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,8,22,0:00:22,0,0,1,0,0,0,1,0,0,refrigerator_0.40;knife_0.44;tv_0.99,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,8,23,0:00:23,0,0,1,0,0,0,1,0,0,refrigerator_0.40;knife_0.44;tv_0.99,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,8,24,0:00:24,0,0,1,0,0,0,1,0,0,refrigerator_0.40;knife_0.44;tv_0.99,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,8,25,0:00:25,1,1,1,0,0,0,1,0,0,bottle_0.65;refrigerator_0.82;cup_0.82;couch_0.84;dining table_0.61;bowl_0.74;wine glass_0.58;chair_0.85;book_0.68,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,9,26,0:00:26,1,1,0,0,0,0,1,0,0,bottle_0.65;refrigerator_0.82;cup_0.82;couch_0.84;dining table_0.61;bowl_0.74;wine glass_0.58;chair_0.85;book_0.68,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,9,27,0:00:27,1,1,1,0,0,0,1,0,0,couch_0.44,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,10,28,0:00:28,0,0,1,0,0,0,1,0,0,couch_0.44,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,10,29,0:00:29,0,0,1,0,0,0,1,0,0,couch_0.44,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,10,30,0:00:30,0,1,1,0,1,1,1,0,0,bottle_0.79;cup_0.56;couch_0.90;oven_0.55;chair_0.73;cake_0.60,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,11,31,0:00:31,0,1,0,0,1,1,0,1,0,bottle_0.79;cup_0.56;couch_0.90;oven_0.55;chair_0.73;cake_0.60,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,11,32,0:00:32,1,1,0,0,1,1,0,1,0,cat_0.42;chair_0.76;couch_0.73;sink_0.81;potted plant_0.74,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,12,33,0:00:33,1,0,0,0,0,1,0,1,0,cat_0.42;chair_0.76;couch_0.73;sink_0.81;potted plant_0.74,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,12,34,0:00:34,1,1,0,0,0,1,0,1,0,bottle_0.95;vase_0.76;couch_0.56;dining table_0.64;bowl_0.91;potted plant_0.46;chair_0.95;cell phone_0.41;remote_0.73;book_0.61,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,13,35,0:00:35,0,1,0,0,1,1,0,1,0,bottle_0.95;vase_0.76;couch_0.56;dining table_0.64;bowl_0.91;potted plant_0.46;chair_0.95;cell phone_0.41;remote_0.73;book_0.61,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,13,36,0:00:36,1,1,1,0,1,0,0,1,0,laptop_0.82;tv_0.44;cup_0.74;couch_0.55;dining table_0.64;potted plant_0.96;chair_0.93;cake_0.49;remote_0.80;book_0.92,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,14,37,0:00:37,1,1,1,0,1,0,1,0,0,laptop_0.82;tv_0.44;cup_0.74;couch_0.55;dining table_0.64;potted plant_0.96;chair_0.93;cake_0.49;remote_0.80;book_0.92,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,14,38,0:00:38,0,1,1,0,1,0,1,0,0,vase_0.94;cup_0.77;dining table_0.37;potted plant_0.67;chair_0.86;remote_0.89,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,15,39,0:00:39,0,1,0,0,1,0,0,1,0,vase_0.94;cup_0.77;dining table_0.37;potted plant_0.67;chair_0.86;remote_0.89,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,15,40,0:00:40,0,1,0,0,1,0,0,1,0,bottle_0.86;bowl_0.53;refrigerator_0.77;couch_0.89;dining table_0.72;potted plant_0.44;chair_0.90;remote_0.61;book_0.77,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,16,41,0:00:41,0,0,0,0,0,1,1,0,0,bottle_0.86;bowl_0.53;refrigerator_0.77;couch_0.89;dining table_0.72;potted plant_0.44;chair_0.90;remote_0.61;book_0.77,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,16,42,0:00:42,0,1,0,0,0,1,1,0,0,bottle_0.86;bowl_0.53;refrigerator_0.77;couch_0.89;dining table_0.72;potted plant_0.44;chair_0.90;remote_0.61;book_0.77,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,16,43,0:00:43,0,1,0,0,0,1,1,0,0,bottle_0.86;bowl_0.53;refrigerator_0.77;couch_0.89;dining table_0.72;potted plant_0.44;chair_0.90;remote_0.61;book_0.77,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,16,44,0:00:44,0,1,0,0,0,0,1,0,0,laptop_0.86;vase_0.57;cup_0.37;couch_0.78;chair_0.79;book_0.60,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,17,45,0:00:45,0,0,0,1,0,0,0,1,0,laptop_0.86;vase_0.57;cup_0.37;couch_0.78;chair_0.79;book_0.60,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,17,46,0:00:46,0,0,0,1,0,0,0,1,0,laptop_0.86;vase_0.57;cup_0.37;couch_0.78;chair_0.79;book_0.60,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,17,47,0:00:47,0,0,0,1,0,0,0,1,0,laptop_0.86;vase_0.57;cup_0.37;couch_0.78;chair_0.79;book_0.60,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,17,48,0:00:48,0,0,0,1,0,0,0,1,0,laptop_0.86;vase_0.57;cup_0.37;couch_0.78;chair_0.79;book_0.60,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,17,49,0:00:49,1,0,0,1,0,1,0,1,0,bottle_0.68;umbrella_0.47;vase_0.37;couch_0.60;dining table_0.44;chair_0.67;cell phone_0.55;book_0.53,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,18,50,0:00:50,1,0,0,0,0,1,0,1,0,bottle_0.68;umbrella_0.47;vase_0.37;couch_0.60;dining table_0.44;chair_0.67;cell phone_0.55;book_0.53,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,18,51,0:00:51,1,1,0,0,1,1,0,1,0,bottle_0.86;cup_0.77;couch_0.82;oven_0.58;dining table_0.74;chair_0.74,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,19,52,0:00:52,0,1,0,0,1,1,0,1,0,bottle_0.86;cup_0.77;couch_0.82;oven_0.58;dining table_0.74;chair_0.74,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,19,53,0:00:53,0,1,0,0,1,1,0,1,0,bottle_0.86;cup_0.77;couch_0.82;oven_0.58;dining table_0.74;chair_0.74,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,19,54,0:00:54,0,1,0,0,1,1,0,1,0,bottle_0.86;cup_0.77;couch_0.82;oven_0.58;dining table_0.74;chair_0.74,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,19,55,0:00:55,0,1,0,0,1,1,0,1,0,bottle_0.86;cup_0.77;couch_0.82;oven_0.58;dining table_0.74;chair_0.74,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,19,56,0:00:56,0,1,0,0,1,1,0,1,0,bottle_0.86;cup_0.77;couch_0.82;oven_0.58;dining table_0.74;chair_0.74,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,19,57,0:00:57,0,1,0,0,1,1,0,1,0,bottle_0.86;cup_0.77;couch_0.82;oven_0.58;dining table_0.74;chair_0.74,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,19,58,0:00:58,1,1,0,0,1,1,0,1,0,vase_0.61;bottle_0.70;couch_0.53;umbrella_0.38;chair_0.52,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,20,59,0:00:59,1,0,0,0,0,1,0,1,0,vase_0.61;bottle_0.70;couch_0.53;umbrella_0.38;chair_0.52,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,20,60,0:01:00,1,0,0,1,0,1,0,1,0,couch_0.96;bottle_0.35;chair_0.94,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,21,61,0:01:01,0,0,0,1,0,0,1,0,0,couch_0.96;bottle_0.35;chair_0.94,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,21,62,0:01:02,0,0,0,1,0,0,1,0,0,couch_0.96;bottle_0.35;chair_0.94,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,21,63,0:01:03,1,1,0,1,0,0,1,0,0,bottle_0.58;tv_0.35;vase_0.36;sink_0.44;couch_0.83;dining table_0.42;chair_0.86;pizza_0.76,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,22,64,0:01:04,1,1,0,0,0,0,1,0,0,bottle_0.58;tv_0.35;vase_0.36;sink_0.44;couch_0.83;dining table_0.42;chair_0.86;pizza_0.76,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,22,65,0:01:05,1,0,0,0,0,1,1,0,0,bottle_0.58;tv_0.35;vase_0.36;sink_0.44;couch_0.83;dining table_0.42;chair_0.86;pizza_0.76,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,22,66,0:01:06,1,0,0,0,0,1,1,0,0,bottle_0.58;tv_0.35;vase_0.36;sink_0.44;couch_0.83;dining table_0.42;chair_0.86;pizza_0.76,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,22,67,0:01:07,1,0,0,0,0,1,1,0,0,bottle_0.55;umbrella_0.58;vase_0.89;cup_0.43;couch_0.72;dining table_0.39;chair_0.81;book_0.63,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,23,68,0:01:08,1,0,0,0,0,1,0,1,0,bottle_0.55;umbrella_0.58;vase_0.89;cup_0.43;couch_0.72;dining table_0.39;chair_0.81;book_0.63,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,23,69,0:01:09,1,0,0,0,0,1,0,1,0,bottle_0.55;umbrella_0.58;vase_0.89;cup_0.43;couch_0.72;dining table_0.39;chair_0.81;book_0.63,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,23,70,0:01:10,1,0,0,0,0,1,0,1,0,bottle_0.55;umbrella_0.58;vase_0.89;cup_0.43;couch_0.72;dining table_0.39;chair_0.81;book_0.63,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,23,71,0:01:11,1,0,0,0,0,1,0,1,0,bottle_0.55;umbrella_0.58;vase_0.89;cup_0.43;couch_0.72;dining table_0.39;chair_0.81;book_0.63,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,23,72,0:01:12,1,0,0,0,0,0,0,1,0,bottle_0.55;umbrella_0.58;vase_0.89;cup_0.43;couch_0.72;dining table_0.39;chair_0.81;book_0.63,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,23,73,0:01:13,0,0,0,1,0,0,0,1,0,couch_0.86;chair_0.39,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,24,74,0:01:14,0,0,0,1,0,0,0,1,0,laptop_0.49;tv_0.81;bed_0.93;handbag_0.68;couch_0.95;potted plant_0.79;chair_0.84;sink_0.63;book_0.65,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,25,75,0:01:15,0,0,0,0,0,1,1,0,0,laptop_0.49;tv_0.81;bed_0.93;handbag_0.68;couch_0.95;potted plant_0.79;chair_0.84;sink_0.63;book_0.65,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,25,76,0:01:16,0,0,0,0,0,1,1,0,0,laptop_0.49;tv_0.81;bed_0.93;handbag_0.68;couch_0.95;potted plant_0.79;chair_0.84;sink_0.63;book_0.65,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,25,77,0:01:17,0,0,0,0,0,1,1,0,0,laptop_0.49;tv_0.81;bed_0.93;handbag_0.68;couch_0.95;potted plant_0.79;chair_0.84;sink_0.63;book_0.65,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,25,78,0:01:18,0,0,0,0,0,1,1,0,0,laptop_0.49;tv_0.81;bed_0.93;handbag_0.68;couch_0.95;potted plant_0.79;chair_0.84;sink_0.63;book_0.65,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,25,79,0:01:19,0,0,0,0,0,1,1,0,0,laptop_0.49;tv_0.81;bed_0.93;handbag_0.68;couch_0.95;potted plant_0.79;chair_0.84;sink_0.63;book_0.65,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,25,80,0:01:20,0,0,0,0,0,1,1,0,0,laptop_0.49;tv_0.81;bed_0.93;handbag_0.68;couch_0.95;potted plant_0.79;chair_0.84;sink_0.63;book_0.65,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,25,81,0:01:21,0,0,0,0,0,0,1,0,0,laptop_0.49;tv_0.81;bed_0.93;handbag_0.68;couch_0.95;potted plant_0.79;chair_0.84;sink_0.63;book_0.65,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,25,82,0:01:22,0,1,0,0,0,0,1,0,0,bed_0.37;bottle_0.93;couch_0.78;chair_0.79;cup_0.36,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,26,83,0:01:23,0,1,0,0,0,0,0,1,0,bed_0.37;bottle_0.93;couch_0.78;chair_0.79;cup_0.36,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,26,84,0:01:24,0,1,0,0,0,1,0,1,0,book_0.35;chair_0.96;bench_0.41;dining table_0.38,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,27,85,0:01:25,0,1,0,0,0,1,0,1,0,bottle_0.87;couch_0.82;dining table_0.76;bowl_0.72;chair_0.88;book_0.76,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
7,4,28,86,0:01:26,0,1,0,0,0,0,1,0,0,bottle_0.87;couch_0.82;dining table_0.76;bowl_0.72;chair_0.88;book_0.76,When Rachel is promoted she gleefully considers hiring an inexperienced hunk as her executive assistant. In a free-for-all tell-all game Chandler and Monica expose humiliating secrets from each other's pasts.,0.000709
