Season,Episode,Shot,duration,Time,Ross,Chandler,Joey,Rachel,Monica,Phoebe,Central Perk,Monica's Apartment,Chandler's Apartment,object,caption,caption_prob
7,10,3,11,0:00:11,0,1,0,0,0,0,0,1,0,bottle_0.96;backpack_0.38;vase_0.92;bowl_0.50;handbag_0.40;apple_0.35;toilet_0.85;cup_0.58;potted plant_0.93;chair_0.77;book_0.68,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,3,12,0:00:12,0,1,0,0,1,0,0,1,0,bottle_0.91;cup_0.97;knife_0.75;dining table_0.45;potted plant_0.52;book_0.65,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,5,13,0:00:13,0,1,0,0,0,0,0,1,0,bottle_0.91;cup_0.97;knife_0.75;dining table_0.45;potted plant_0.52;book_0.65,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,5,14,0:00:14,0,1,0,0,0,0,0,1,0,bottle_0.91;cup_0.97;knife_0.75;dining table_0.45;potted plant_0.52;book_0.65,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,5,15,0:00:15,0,1,0,0,0,1,0,1,0,handbag_0.97,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,6,16,0:00:16,0,0,0,0,0,1,0,1,0,handbag_0.97,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,6,17,0:00:17,0,0,0,0,0,0,0,1,0,handbag_0.97,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,6,18,0:00:18,0,0,0,0,0,0,0,1,0,bottle_0.35;vase_0.89;refrigerator_0.39;dining table_0.81;bowl_0.62;potted plant_0.81;chair_0.90;book_0.66,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,8,19,0:00:19,0,0,0,1,0,0,0,1,0,apple_0.86;bowl_0.87;cup_0.98;wine glass_0.35;dining table_0.93;chair_0.97,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,9,20,0:00:20,0,0,0,1,1,0,1,0,0,apple_0.86;bowl_0.87;cup_0.98;wine glass_0.35;dining table_0.93;chair_0.97,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,9,21,0:00:21,0,0,0,1,1,0,1,0,0,apple_0.86;bowl_0.87;cup_0.98;wine glass_0.35;dining table_0.93;chair_0.97,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,9,22,0:00:22,0,0,0,1,1,0,1,0,0,apple_0.86;bowl_0.87;cup_0.98;wine glass_0.35;dining table_0.93;chair_0.97,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,9,23,0:00:23,0,0,0,1,1,0,1,0,0,apple_0.86;bowl_0.87;cup_0.98;wine glass_0.35;dining table_0.93;chair_0.97,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,9,24,0:00:24,0,0,0,1,1,0,1,0,0,bottle_0.50;bed_0.56;apple_0.91;refrigerator_0.99;couch_0.37;oven_0.83;dining table_0.51;bowl_0.65;chair_0.98;cake_0.36,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,10,25,0:00:25,0,1,0,0,0,0,1,0,0,bottle_0.67;vase_0.86;cup_0.60;knife_0.55;potted plant_0.73;book_0.52,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,11,26,0:00:26,0,1,0,0,0,0,0,1,0,bottle_0.67;vase_0.86;cup_0.60;knife_0.55;potted plant_0.73;book_0.52,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,11,27,0:00:27,0,1,0,0,0,1,0,1,0,,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,12,28,0:00:28,0,0,0,1,0,1,0,1,0,cup_1.00;wine glass_0.79;dining table_0.94;potted plant_0.45;chair_0.89;book_0.51,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,13,29,0:00:29,0,0,0,1,0,0,0,1,0,cup_1.00;wine glass_0.79;dining table_0.94;potted plant_0.45;chair_0.89;book_0.51,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,13,30,0:00:30,0,0,0,0,0,0,0,1,0,cup_1.00;wine glass_0.79;dining table_0.94;potted plant_0.45;chair_0.89;book_0.51,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,13,31,0:00:31,0,0,0,0,0,0,0,1,0,horse_0.83,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,14,32,0:00:32,0,0,0,0,0,0,0,1,0,keyboard_0.83;horse_0.61;apple_0.83;potted plant_0.40,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,15,33,0:00:33,0,0,0,0,0,1,0,1,0,keyboard_0.83;horse_0.61;apple_0.83;potted plant_0.40,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,15,34,0:00:34,0,0,0,0,0,1,0,1,0,keyboard_0.83;horse_0.61;apple_0.83;potted plant_0.40,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,15,35,0:00:35,0,0,0,1,0,1,0,1,0,clock_0.53;refrigerator_1.00;cup_0.87;couch_0.90;dining table_0.97;bowl_0.81;potted plant_0.40;wine glass_0.52;chair_0.99;book_0.54,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,16,36,0:00:36,0,0,0,1,0,0,1,0,0,clock_0.53;refrigerator_1.00;cup_0.87;couch_0.90;dining table_0.97;bowl_0.81;potted plant_0.40;wine glass_0.52;chair_0.99;book_0.54,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,16,37,0:00:37,0,0,0,1,0,0,1,0,0,clock_0.53;refrigerator_1.00;cup_0.87;couch_0.90;dining table_0.97;bowl_0.81;potted plant_0.40;wine glass_0.52;chair_0.99;book_0.54,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,16,38,0:00:38,0,0,0,1,0,1,1,0,0,tie_0.60;apple_0.78;potted plant_0.50,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,17,39,0:00:39,0,0,0,0,0,1,0,1,0,tie_0.60;apple_0.78;potted plant_0.50,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,17,40,0:00:40,0,0,0,0,0,1,0,1,0,tie_0.60;apple_0.78;potted plant_0.50,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,17,41,0:00:41,0,0,0,0,0,1,0,1,0,tie_0.60;apple_0.78;potted plant_0.50,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,17,42,0:00:42,0,0,0,0,0,1,0,1,0,tie_0.60;apple_0.78;potted plant_0.50,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,17,43,0:00:43,0,0,0,0,0,1,0,1,0,tie_0.60;apple_0.78;potted plant_0.50,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,17,44,0:00:44,0,0,0,1,0,1,0,1,0,tie_0.66;apple_0.80,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,18,45,0:00:45,0,0,0,1,0,1,0,1,0,couch_0.66;chair_0.62;horse_0.92;apple_0.82,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,19,46,0:00:46,0,0,0,0,0,0,0,1,0,couch_0.66;chair_0.62;horse_0.92;apple_0.82,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,19,47,0:00:47,0,0,0,0,0,0,0,1,0,couch_0.66;chair_0.62;horse_0.92;apple_0.82,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,19,48,0:00:48,0,0,0,1,0,0,0,1,0,couch_0.66;chair_0.62;horse_0.92;apple_0.82,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,19,49,0:00:49,1,0,0,1,0,0,0,1,0,train_0.55;tie_0.69;handbag_0.63;potted plant_0.92,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,20,50,0:00:50,1,0,0,0,0,0,0,1,0,train_0.55;tie_0.69;handbag_0.63;potted plant_0.92,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,20,51,0:00:51,1,0,0,1,1,0,0,1,0,cup_1.00;chair_0.85;wine glass_0.65;dining table_0.94,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,21,52,0:00:52,1,0,0,1,1,0,0,1,0,tie_0.98;handbag_0.50;book_0.59;potted plant_0.63,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,22,53,0:00:53,1,0,0,0,0,0,0,1,0,tie_0.98;handbag_0.50;book_0.59;potted plant_0.63,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,22,54,0:00:54,1,0,0,0,0,0,0,1,0,bottle_0.94;vase_0.91;tie_0.47;cup_0.39;potted plant_0.95;cake_0.38;book_0.78,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,23,55,0:00:55,1,1,0,0,0,0,1,0,0,bottle_0.66;vase_0.63;tie_0.96;handbag_0.76;potted plant_0.83;chair_0.46;cell phone_0.44,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,24,56,0:00:56,1,0,0,0,0,0,1,0,0,bottle_0.66;vase_0.63;tie_0.96;handbag_0.76;potted plant_0.83;chair_0.46;cell phone_0.44,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,24,57,0:00:57,1,0,0,0,0,0,1,0,0,bottle_0.66;vase_0.63;tie_0.96;handbag_0.76;potted plant_0.83;chair_0.46;cell phone_0.44,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,24,58,0:00:58,1,0,0,0,0,0,1,0,0,clock_0.82;bottle_0.49;vase_0.75;bowl_0.36;refrigerator_1.00;cup_0.48;oven_0.99;dining table_0.68;potted plant_0.80;chair_0.98;book_0.69,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,25,59,0:00:59,0,0,0,1,1,0,0,1,0,cup_0.99;chair_0.95;apple_0.62;dining table_0.95,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,26,60,0:01:00,1,0,0,1,1,0,0,1,0,bottle_0.53;vase_0.64;tie_0.99;handbag_0.73;potted plant_0.71;chair_0.62;cell phone_0.36,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,27,61,0:01:01,1,0,0,0,0,0,1,0,0,bottle_0.53;vase_0.64;tie_0.99;handbag_0.73;potted plant_0.71;chair_0.62;cell phone_0.36,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,27,62,0:01:02,1,0,0,0,0,0,1,0,0,bottle_0.53;vase_0.64;tie_0.99;handbag_0.73;potted plant_0.71;chair_0.62;cell phone_0.36,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,27,63,0:01:03,1,0,0,0,0,0,1,0,0,bottle_0.53;vase_0.64;tie_0.99;handbag_0.73;potted plant_0.71;chair_0.62;cell phone_0.36,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,27,64,0:01:04,1,0,0,0,0,0,1,0,0,bottle_0.53;vase_0.64;tie_0.99;handbag_0.73;potted plant_0.71;chair_0.62;cell phone_0.36,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,27,65,0:01:05,1,0,0,0,0,0,1,0,0,bottle_0.53;vase_0.64;tie_0.99;handbag_0.73;potted plant_0.71;chair_0.62;cell phone_0.36,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,27,66,0:01:06,1,0,0,0,0,0,1,0,0,bottle_0.53;vase_0.64;tie_0.99;handbag_0.73;potted plant_0.71;chair_0.62;cell phone_0.36,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,27,67,0:01:07,1,0,0,0,0,1,1,0,0,potted plant_0.50,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,28,68,0:01:08,0,0,0,0,0,1,0,1,0,potted plant_0.50,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,28,69,0:01:09,0,0,0,0,0,1,0,1,0,potted plant_0.50,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,28,70,0:01:10,0,0,0,0,0,1,0,1,0,potted plant_0.50,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,28,71,0:01:11,0,0,0,0,0,1,0,1,0,bed_0.62;couch_0.46;chair_0.91;cup_0.38,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,29,72,0:01:12,0,0,0,1,0,0,1,0,0,bed_0.62;couch_0.46;chair_0.91;cup_0.38,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,29,73,0:01:13,0,0,0,1,0,0,1,0,0,bed_0.62;couch_0.46;chair_0.91;cup_0.38,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,29,74,0:01:14,0,0,0,1,0,0,1,0,0,bed_0.62;couch_0.46;chair_0.91;cup_0.38,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,29,75,0:01:15,1,0,0,1,0,0,1,0,0,backpack_0.38;vase_0.42;tie_0.99;handbag_0.52;dining table_0.47;potted plant_0.65;cell phone_0.67,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,30,76,0:01:16,1,0,0,0,0,0,1,0,0,vase_0.58;apple_0.48;handbag_0.48;refrigerator_1.00;cup_0.46;couch_0.78;bowl_0.80;chair_0.77;remote_0.37,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,31,77,0:01:17,0,0,0,0,0,0,1,0,0,vase_0.58;apple_0.48;handbag_0.48;refrigerator_1.00;cup_0.46;couch_0.78;bowl_0.80;chair_0.77;remote_0.37,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,31,78,0:01:18,0,0,1,0,1,0,1,0,0,apple_0.55;handbag_0.56;refrigerator_0.99;cup_0.39;couch_0.79;dining table_0.89;bowl_0.75;chair_0.93,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,32,79,0:01:19,0,0,1,1,1,0,1,0,0,apple_0.55;handbag_0.56;refrigerator_0.99;cup_0.39;couch_0.79;dining table_0.89;bowl_0.75;chair_0.93,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,32,80,0:01:20,0,0,1,1,0,0,1,0,0,apple_0.55;handbag_0.56;refrigerator_0.99;cup_0.39;couch_0.79;dining table_0.89;bowl_0.75;chair_0.93,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,32,81,0:01:21,0,0,0,1,0,0,1,0,0,apple_0.55;handbag_0.56;refrigerator_0.99;cup_0.39;couch_0.79;dining table_0.89;bowl_0.75;chair_0.93,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,32,82,0:01:22,0,1,0,1,1,0,1,0,0,bottle_0.43;clock_0.67;vase_0.70;car_0.41;couch_0.97;dining table_0.71;bowl_0.70;potted plant_0.39;chair_1.00;book_0.82,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,33,83,0:01:23,0,1,0,1,1,0,1,0,0,bottle_0.43;clock_0.67;vase_0.70;car_0.41;couch_0.97;dining table_0.71;bowl_0.70;potted plant_0.39;chair_1.00;book_0.82,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,33,84,0:01:24,0,1,0,1,1,0,1,0,0,bottle_0.43;clock_0.67;vase_0.70;car_0.41;couch_0.97;dining table_0.71;bowl_0.70;potted plant_0.39;chair_1.00;book_0.82,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,33,85,0:01:25,0,1,0,1,1,0,1,0,0,bed_0.49;couch_0.55,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,34,86,0:01:26,0,0,0,1,0,0,1,0,0,bed_0.49;couch_0.55,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,34,87,0:01:27,0,0,0,1,1,0,1,0,0,chair_0.96;bench_0.37;potted plant_0.63,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,35,88,0:01:28,0,0,0,0,1,0,1,0,0,chair_0.96;bench_0.37;potted plant_0.63,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,35,89,0:01:29,0,0,0,1,0,0,1,0,0,cup_0.99;chair_0.86;couch_0.50;dining table_0.43;bowl_0.75,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,36,90,0:01:30,0,1,0,1,1,0,1,0,0,bottle_0.84;vase_0.43;cup_0.42;knife_0.58;potted plant_0.62;book_0.45,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
7,10,37,91,0:01:31,0,1,0,0,1,0,0,1,0,bottle_0.84;vase_0.43;cup_0.42;knife_0.58;potted plant_0.62;book_0.45,Ross wants to introduce son Ben to Chanukah. In order to entice Rachel to move back into their refurbished apartment Phoebe must drive a wedge between Rachel and current roomie Joey.,0.000709
